,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
4114,Ashnikko,Daisy,146523,2020-12-06 04:46:00,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,0AUvWawuP0ibk4SQ3sIZjk,4
4115,Studio Killers,All Men Are Pigs,8339,2020-12-06 04:47:00,0.628,0.939,5,-4.323,0,0.0551,0.0942,0.000121,0.388,0.453,122.984,3k480WGdh2YXz5Tq94LKt1,4
4116,Studio Killers,All Men Are Pigs,50806,2020-12-08 02:10:00,0.628,0.939,5,-4.323,0,0.0551,0.0942,0.000121,0.388,0.453,122.984,3k480WGdh2YXz5Tq94LKt1,4
4117,Lvly,Sleep Deprived,198528,2020-12-08 02:14:00,0.939,0.282,5,-13.736,1,0.123,0.931,0.0,0.113,0.523,118.034,7xdyIjQ4qX7iSL6E5qqyHX,4
4118,Bebe Rexha,Girl in the Mirror,158066,2020-12-08 02:17:00,0.33,0.273,10,-7.914,1,0.0293,0.814,0.0,0.113,0.317,78.103,6t0PM7tXvdqEHKYHtEDl5H,3
4119,Matoma,Beside You (feat. Georgia Ku),176640,2020-12-08 02:22:00,0.634,0.794,6,-6.363,1,0.0945,0.0801,0.0,0.0664,0.67,123.02,6Tdy6tOHVEyBmlObZpGJJc,4
4120,Lvly,Coming To Get You,205224,2020-12-08 02:26:00,0.657,0.786,11,-4.924,0,0.0466,0.175,0.0,0.114,0.569,99.982,0NFzM7qIEu1LI4pHgP2hNy,4
4121,Deep Chills,Run Free,170562,2020-12-08 02:29:00,0.727,0.69,7,-4.559,1,0.0345,0.202,3.27e-06,0.414,0.699,100.002,1oIdcFtf58sZbS7QyZQJ2P,4
4122,Zedd,The Middle,184732,2020-12-08 02:32:00,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,6GG73Jik4jUlQCkKg9JuGO,4
4123,Jake Miller,Rumors,186102,2020-12-08 02:35:00,0.673,0.706,8,-8.4,1,0.115,0.0603,2.75e-06,0.426,0.516,74.972,7wOqBOryVGD3nqDUihDSwL,4
4124,Liam Payne,Bedroom Floor,188233,2020-12-08 02:38:00,0.624,0.684,1,-7.147,1,0.0688,0.342,6.19e-05,0.107,0.217,119.935,6IuVmxZtP3h5wvErFpDcVR,4
4125,Bebe Rexha,Girl in the Mirror,158066,2020-12-08 02:41:00,0.33,0.273,10,-7.914,1,0.0293,0.814,0.0,0.113,0.317,78.103,6t0PM7tXvdqEHKYHtEDl5H,3
4126,Deep Chills,Run Free,170562,2020-12-08 02:48:00,0.727,0.69,7,-4.559,1,0.0345,0.202,3.27e-06,0.414,0.699,100.002,1oIdcFtf58sZbS7QyZQJ2P,4
4127,Jake Miller,Rumors,186102,2020-12-08 02:51:00,0.673,0.706,8,-8.4,1,0.115,0.0603,2.75e-06,0.426,0.516,74.972,7wOqBOryVGD3nqDUihDSwL,4
4128,The Chainsmokers,Closer,98026,2020-12-08 03:02:00,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,4
4129,The Chainsmokers,Closer,147230,2020-12-08 03:50:00,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,4
4130,Zedd,The Middle,184732,2020-12-08 03:54:00,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,6GG73Jik4jUlQCkKg9JuGO,4
4131,Lvly,Coming To Get You,187396,2020-12-08 03:57:00,0.657,0.786,11,-4.924,0,0.0466,0.175,0.0,0.114,0.569,99.982,0NFzM7qIEu1LI4pHgP2hNy,4
4132,Dixie,One Whole Day (feat. Wiz Khalifa),176854,2020-12-08 10:33:00,0.64,0.863,5,-4.002,1,0.0321,0.0386,0.0,0.293,0.726,81.004,6zziOt8Uuv4FLjl8GaqlEM,4
4133,Zedd,Inside Out (feat. Griff),12960,2020-12-08 10:35:00,0.64,0.683,2,-4.309,1,0.0434,0.169,0.0,0.109,0.4,146.058,6IiCb4PCrDgqLuDWgHhFi7,4
4134,Jason Derulo,Love Not War (The Tampa Beat),192921,2020-12-08 10:38:00,0.738,0.85,8,-3.049,1,0.0642,0.105,0.0,0.23,0.865,98.013,4Lt6GXGzYsa1tgkv3nGSTm,4
4135,Jawsh 685,Savage Love (Laxed - Siren Beat),171374,2020-12-08 10:41:00,0.795,0.48,3,-8.556,1,0.0688,0.243,0.0,0.271,0.723,149.919,5T490vvoFNU6psep0NPmxs,4
4136,Jason Derulo,Goodbye (feat. Nicki Minaj & Willy William),195419,2020-12-08 10:44:00,0.643,0.904,0,-3.694,1,0.0739,0.0776,0.0,0.189,0.481,103.028,5Xn4IyTtW6FUGIUyWjbUHG,4
4137,Sam Feldt,Post Malone (feat. RANI) - Joe Stone Remix,173333,2020-12-08 10:47:00,0.721,0.879,7,-2.191,1,0.231,0.223,0.00214,0.226,0.653,125.985,43XVdVydjpHCCGMrsjc785,4
4138,Joel Corry,Head & Heart (feat. MNEK),166028,2020-12-08 10:51:00,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,6cx06DFPPHchuUAcTxznu9,4
4139,Zara Larsson,WOW,179675,2020-12-08 10:54:00,0.829,0.538,11,-7.359,0,0.212,0.137,1.88e-06,0.103,0.389,99.952,7xQAfvXzm3AkraOtGPWIZg,4
4140,Clean Bandit,Tick Tock (feat. 24kGoldn),178373,2020-12-08 10:57:00,0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,27u7t9d7ZQoyjsCROHuZJ3,4
4141,Jason Derulo,Take You Dancing,190306,2020-12-08 11:00:00,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,59qrUpoplZxbIZxk6X0Bm3,4
4142,Matoma,WOW (with Emma Steinbakken),193846,2020-12-08 11:03:00,0.784,0.826,4,-4.517,0,0.0929,0.0205,1.38e-05,0.125,0.269,103.913,0N4lXR2IB0bVwQjNQzDPKy,4
4143,HRVY,Million Ways,169887,2020-12-08 11:06:00,0.645,0.803,6,-4.819,1,0.034,0.0312,0.0,0.13,0.471,106.03,3wuR0YSNdT9rgWfFi1lctv,4
4144,Topic,Breaking Me,166793,2020-12-08 11:09:00,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,3H7ihDc1dqLriiWXwsc2po,4
4145,AJ Mitchell,Slow Dance (feat. Ava Max) - Sam Feldt Remix,55895,2020-12-08 11:11:00,0.732,0.85,1,-5.999,1,0.0444,0.114,2.02e-06,0.0388,0.372,124.024,2wenGTypSYHXl1sN1pNC7X,4
4146,Jason Derulo,Love Not War (The Tampa Beat),192921,2020-12-08 11:14:00,0.738,0.85,8,-3.049,1,0.0642,0.105,0.0,0.23,0.865,98.013,4Lt6GXGzYsa1tgkv3nGSTm,4
4147,Jawsh 685,Savage Love (Laxed - Siren Beat),171374,2020-12-08 11:17:00,0.795,0.48,3,-8.556,1,0.0688,0.243,0.0,0.271,0.723,149.919,5T490vvoFNU6psep0NPmxs,4
4148,Zedd,Inside Out (feat. Griff),186245,2020-12-08 11:20:00,0.64,0.683,2,-4.309,1,0.0434,0.169,0.0,0.109,0.4,146.058,6IiCb4PCrDgqLuDWgHhFi7,4
4149,Jason Derulo,Mamacita (feat. Farruko),204064,2020-12-08 11:24:00,0.593,0.787,11,-3.67,1,0.34,0.303,0.0,0.0917,0.495,191.772,7iwhbx1YQcQ675DTj6AmAb,4
4150,Justin Bieber,Intentions (feat. Quavo),76423,2020-12-08 11:26:00,0.806,0.546,9,-6.637,1,0.0579,0.298,0.0,0.102,0.875,147.988,4umIPjkehX1r7uhmGvXiSV,4
4151,Lon Rogers & the Soul Blenders,Too Good to Be True,5340,2020-12-08 11:26:00,0.644,0.487,1,-8.658,1,0.0339,0.695,7.02e-05,0.105,0.249,80.045,27RDQ0TfxzWMlQFuKrPT11,4
4152,Kesha,Supernatural,2380,2020-12-08 11:38:00,0.803,0.609,3,-8.297,0,0.118,0.00928,0.0,0.256,0.695,124.965,56Q2OtRzToYHKxU9p6XWsn,5
4153,Dixie,One Whole Day (feat. Wiz Khalifa),176854,2020-12-09 02:20:00,0.64,0.863,5,-4.002,1,0.0321,0.0386,0.0,0.293,0.726,81.004,6zziOt8Uuv4FLjl8GaqlEM,4
4154,Tate McRae,you broke me first,90652,2020-12-09 02:21:00,0.66,0.379,4,-9.357,1,0.0543,0.798,0.0,0.0913,0.0762,124.027,4l0RmWt52FxpVxMNni6i63,4
4155,The Chainsmokers,Closer,244960,2020-12-09 02:25:00,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,4
4156,Vibe2Vibe,Cross Me,210326,2020-12-09 02:29:00,0.746,0.787,4,-6.373,1,0.12,0.212,0.0,0.0669,0.607,95.005,4wuCQX7JvAZLlrcmH4AeZF,4
4157,OMI,Cheerleader (Felix Jaehn Remix) - Radio Edit,180021,2020-12-09 02:32:00,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,023OVLNzXhX0j7CxswUt6D,4
4158,Dzeko,Heaven (feat. Veronica),195000,2020-12-09 02:35:00,0.657,0.882,0,-3.565,0,0.0456,0.247,0.00202,0.112,0.179,127.994,5ql2mP9FUhB3SgMzv2akuO,4
4159,Jonas Blue,Wherever You Go,208946,2020-12-09 02:39:00,0.561,0.943,0,-3.558,1,0.111,0.00167,8.56e-05,0.64,0.555,92.964,51uEeUnUjj2wntxQyt0FrD,4
4160,Jason Derulo,Tip Toe (feat. French Montana),187521,2020-12-09 02:42:00,0.847,0.702,10,-5.151,0,0.0596,0.0246,0.0,0.0678,0.647,98.008,0TY3jVGwGDwDabLyQLVRQQ,4
4161,Halsey,Graveyard,181805,2020-12-09 02:45:00,0.602,0.386,8,-12.465,1,0.0379,0.57,0.000421,0.0919,0.164,145.016,2vXSHAPCNpWZ7DNFDkEDMz,4
4162,Jake Miller,Selfish Girls,168904,2020-12-09 02:48:00,0.459,0.72,11,-5.792,0,0.326,0.254,0.0,0.143,0.668,207.761,3y0tQ7b8FjoB8THX6LmJh5,4
4163,Lvly,Sleep Deprived,171316,2020-12-09 03:02:00,0.939,0.282,5,-13.736,1,0.123,0.931,0.0,0.113,0.523,118.034,7xdyIjQ4qX7iSL6E5qqyHX,4
4164,Jake Miller,Selfish Girls,2909,2020-12-09 14:15:00,0.459,0.72,11,-5.792,0,0.326,0.254,0.0,0.143,0.668,207.761,3y0tQ7b8FjoB8THX6LmJh5,4
4165,Dixie,One Whole Day (feat. Wiz Khalifa),176854,2020-12-11 02:15:00,0.64,0.863,5,-4.002,1,0.0321,0.0386,0.0,0.293,0.726,81.004,6zziOt8Uuv4FLjl8GaqlEM,4
4166,Dixie,Be Happy,198965,2020-12-11 02:18:00,0.675,0.166,11,-22.602,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,4hObp5bmIJ3PP3cKA9K9GY,4
4167,Olivia O'Brien,hate u love u,37104,2020-12-11 02:19:00,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,7vRriwrloYVaoAe3a9wJHe,4
4168,Lvly,Sleep Deprived,198528,2020-12-11 02:22:00,0.939,0.282,5,-13.736,1,0.123,0.931,0.0,0.113,0.523,118.034,7xdyIjQ4qX7iSL6E5qqyHX,4
4169,Lvly,Coming To Get You,205224,2020-12-11 02:28:00,0.657,0.786,11,-4.924,0,0.0466,0.175,0.0,0.114,0.569,99.982,0NFzM7qIEu1LI4pHgP2hNy,4
4170,Zedd,The Middle,184732,2020-12-11 02:31:00,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,6GG73Jik4jUlQCkKg9JuGO,4
4171,Jake Miller,Rumors,186102,2020-12-11 02:34:00,0.673,0.706,8,-8.4,1,0.115,0.0603,2.75e-06,0.426,0.516,74.972,7wOqBOryVGD3nqDUihDSwL,4
4172,Bebe Rexha,Girl in the Mirror,158066,2020-12-11 02:37:00,0.33,0.273,10,-7.914,1,0.0293,0.814,0.0,0.113,0.317,78.103,6t0PM7tXvdqEHKYHtEDl5H,3
4173,Deep Chills,Run Free,170562,2020-12-11 02:40:00,0.727,0.69,7,-4.559,1,0.0345,0.202,3.27e-06,0.414,0.699,100.002,1oIdcFtf58sZbS7QyZQJ2P,4
4174,Matoma,Beside You (feat. Georgia Ku),176640,2020-12-11 02:43:00,0.634,0.794,6,-6.363,1,0.0945,0.0801,0.0,0.0664,0.67,123.02,6Tdy6tOHVEyBmlObZpGJJc,4
4175,Flo Rida,Hola (feat. Maluma),192376,2020-12-11 02:48:00,0.757,0.711,8,-5.693,1,0.0769,0.0207,3.04e-05,0.11,0.649,113.026,6ayTAnEwP3Yo4DOjLsN5r2,4
4176,Zedd,The Middle,184732,2020-12-11 02:51:00,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,6GG73Jik4jUlQCkKg9JuGO,4
4177,Jake Miller,Rumors,186102,2020-12-11 02:54:00,0.673,0.706,8,-8.4,1,0.115,0.0603,2.75e-06,0.426,0.516,74.972,7wOqBOryVGD3nqDUihDSwL,4
4178,The Chainsmokers,Closer,244960,2020-12-11 02:58:00,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,4
4179,DJ Shaan,By Heart (with Londin Thompson),212210,2020-12-11 05:37:00,0.493,0.55,6,-6.963,1,0.0416,0.0428,1.32e-06,0.0969,0.358,95.417,1pOlNMGgYPfXbp6sWphTPo,4
4180,Major Lazer,Light It Up - Ritviz Diwali Edition,89444,2020-12-11 05:39:00,0.73,0.716,0,-10.0,1,0.0603,0.0237,0.00324,0.217,0.486,108.012,7GFCCH0Ra09sY8id0ZZwHi,4
4181,Major Lazer,Que Calor (with J Balvin) - Badshah Remix,161526,2020-12-11 05:41:00,0.79,0.886,8,-5.063,1,0.0645,0.0159,0.000651,0.277,0.518,126.02,3lGgJVBAO2pkNhuY4oH6Mf,4
4182,Galantis,Tu Tu Tu (That's Why We),116297,2020-12-11 05:43:00,0.884,0.729,9,-6.52,0,0.0619,0.113,0.578,0.0751,0.757,119.987,1P5qpib6w20VWsQkEN4vHr,4
4183,DJ Shaan,Say Yes,197142,2020-12-11 05:47:00,0.485,0.348,6,-11.576,0,0.0257,0.678,0.167,0.118,0.145,99.898,6GGtHZgBycCgGBUhZo81xe,4
4184,Lost Stories,Noor,158446,2020-12-11 05:49:00,0.52,0.231,2,-16.079,1,0.0375,0.913,1.45e-05,0.102,0.269,113.94,1yk1qEejCS5T9pOvPvSvke,4
4185,Neha Bhasin,Kehnde Rehnde,212608,2020-12-11 05:53:00,0.761,0.709,11,-6.328,0,0.0775,0.219,0.0,0.0955,0.586,91.826,5Qpmltb2sGwXiGWZEGR7TP,4
4186,Major Lazer,Jadi Buti,163846,2020-12-11 05:56:00,0.901,0.815,5,-2.99,0,0.0394,0.209,0.0,0.0816,0.929,104.003,1kGL1Mt8kNNhZDZwCocBBF,4
4187,DJ Shaan,Must Be Love,206880,2020-12-11 06:00:00,0.5,0.875,0,-4.743,1,0.0715,0.0133,0.0,0.196,0.607,170.019,4rYNrM5Yfi7vAs0PF3WnZW,4
4188,Astera,Origin,162402,2020-12-11 06:02:00,0.544,0.809,1,-6.334,0,0.0345,0.563,0.856,0.0789,0.532,177.946,7MEARbEjVLkIivjNUPGcNo,4
4189,Lost Stories,Mai Ni Meriye,172901,2020-12-11 06:05:00,0.398,0.298,7,-10.872,1,0.0286,0.773,1.53e-05,0.0608,0.347,135.156,0dUvKIQzOkofLditZUWbJY,3
4190,Whoshafee,you were good to me,237518,2020-12-11 06:10:00,0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62e-05,0.112,0.206,102.128,4CxFN5zON70B3VOPBYbd6P,4
4191,KSHMR,My Best Life (feat. Mike Waters),3575,2020-12-11 06:13:00,0.603,0.921,8,-3.693,0,0.391,0.018,9.2e-05,0.183,0.675,120.201,78XfOXpUShe7mFwhjBEd94,4
4192,Sam Feldt,Far Away From Home (feat. Leony),163200,2020-12-11 06:13:00,0.595,0.752,0,-5.232,1,0.097,0.58,0.0,0.105,0.758,199.971,0Y9qJSwdV2LvPnFmAbNIc8,4
4193,KSHMR,My Best Life (feat. Mike Waters),208710,2020-12-12 02:32:00,0.603,0.921,8,-3.693,0,0.391,0.018,9.2e-05,0.183,0.675,120.201,78XfOXpUShe7mFwhjBEd94,4
4194,MALFNKTION,Chopta,231978,2020-12-12 02:37:00,0.667,0.636,1,-11.742,1,0.0498,0.0441,0.83,0.21,0.742,162.005,5nu9uBCfwGvDc5fwXwleJ2,4
4195,Astera,Origin,207040,2020-12-12 02:41:00,0.544,0.809,1,-6.334,0,0.0345,0.563,0.856,0.0789,0.532,177.946,7MEARbEjVLkIivjNUPGcNo,4
4196,ZHU,I Admit It (feat. 24kGoldn),173950,2020-12-12 02:43:00,0.746,0.576,11,-4.796,0,0.0345,0.0204,0.0811,0.0959,0.0769,123.036,5QUbOFOkbDlt4ZY7bdL4Am,4
4197,SG Lewis,Time (feat. Rhye),259173,2020-12-12 02:48:00,0.869,0.502,0,-10.431,0,0.0434,0.0111,0.459,0.0861,0.165,116.003,08HR9PoLSeovgXWvJEZrvi,4
4198,Dimitri Vegas & Like Mike,Selfish,167857,2020-12-12 02:51:00,0.638,0.6,1,-5.84,0,0.0438,0.114,0.0,0.187,0.0399,101.981,2xbI8Vmyv3TkpTdywpPyNw,4
4199,Anticlockwise,Initial Shock,144066,2020-12-12 02:53:00,0.439,0.869,1,-6.475,1,0.216,0.0661,0.00813,0.36,0.0491,75.006,65E5XBhdjVml7pOF25i8Bh,4
4200,HVME,Goosebumps,163208,2020-12-12 02:56:00,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,6gBFPUFcJLzWGx4lenP6h2,4
4201,Clément Leroux,Parted Ways,163691,2020-12-12 02:58:00,0.854,0.324,2,-7.634,1,0.0741,0.133,9.13e-05,0.0876,0.0734,132.963,3Sx8k6SH4gqMMjS7nqLcJR,4
4202,Lvly,Sleep Deprived,198528,2020-12-12 03:02:00,0.939,0.282,5,-13.736,1,0.123,0.931,0.0,0.113,0.523,118.034,7xdyIjQ4qX7iSL6E5qqyHX,4
4203,Lvly,Coming To Get You,205224,2020-12-12 03:05:00,0.657,0.786,11,-4.924,0,0.0466,0.175,0.0,0.114,0.569,99.982,0NFzM7qIEu1LI4pHgP2hNy,4
4204,Matoma,Beside You (feat. Georgia Ku),176640,2020-12-12 03:09:00,0.634,0.794,6,-6.363,1,0.0945,0.0801,0.0,0.0664,0.67,123.02,6Tdy6tOHVEyBmlObZpGJJc,4
4205,Zedd,The Middle,184732,2020-12-12 03:12:00,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,6GG73Jik4jUlQCkKg9JuGO,4
4206,Jake Miller,Rumors,60001,2020-12-12 03:13:00,0.673,0.706,8,-8.4,1,0.115,0.0603,2.75e-06,0.426,0.516,74.972,7wOqBOryVGD3nqDUihDSwL,4
4207,Kesha,Supernatural,248606,2020-12-12 13:49:00,0.803,0.609,3,-8.297,0,0.118,0.00928,0.0,0.256,0.695,124.965,56Q2OtRzToYHKxU9p6XWsn,5
4208,Kesha,Supernatural - Deconstructed Mix,210553,2020-12-12 13:53:00,0.521,0.586,8,-4.887,0,0.0399,0.256,0.0,0.312,0.187,126.673,6oIbm8rhKRg214ze5EeR0T,4
4209,Kesha,Dinosaur,27550,2020-12-12 13:53:00,0.822,0.548,8,-7.741,0,0.276,0.322,0.0,0.198,0.383,133.028,6RyAmkJknlZ8eL0Pm4ZLFS,4
4210,Kesha,We R Who We R,204760,2020-12-12 13:57:00,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,3LUWWox8YYykohBbHUrrxd,4
4211,Kesha,Sleazy,45991,2020-12-12 13:58:00,0.869,0.298,2,-12.076,1,0.386,0.2,0.0,0.0753,0.178,77.47,5cx7vkF8BQ0iOsVpfvZbnz,4
4212,Kesha,Die Young,211920,2020-12-12 14:02:00,0.808,0.582,11,-6.26,1,0.338,0.827,0.0,0.111,0.675,77.471,6EbVuwU7EnKeF2hdpViXCH,4
4213,Kesha,Love Into the Light,203170,2020-12-12 14:05:00,0.357,0.764,7,-6.566,1,0.0936,0.0347,0.0057,0.222,0.257,157.59,49HwdXe9QfuiEYTFC3WMNq,4
4214,Kesha,C'Mon,214306,2020-12-12 14:09:00,0.558,0.781,1,-5.448,0,0.0963,0.00657,0.00144,0.102,0.286,126.025,4bO6IzKXMWhmncfIO9GBq2,4
4215,Kesha,Die Young - Dallas K Extended Mix,71163,2020-12-12 14:10:00,0.722,0.851,4,-5.354,1,0.242,0.00921,0.0285,0.194,0.332,127.991,4Z75qgPxI9UdTiXkn4T1U9,4
4216,Kesha,Cannibal,194253,2020-12-12 14:13:00,0.71,0.68,1,-4.676,1,0.106,0.0078,0.0165,0.0493,0.571,129.971,3JTMWdhcJPiegDSe7SvZS3,4
4217,Kesha,Cannibal,194253,2020-12-12 14:18:00,0.71,0.68,1,-4.676,1,0.106,0.0078,0.0165,0.0493,0.571,129.971,3JTMWdhcJPiegDSe7SvZS3,4
4218,Kesha,Your Love Is My Drug,187133,2020-12-12 14:21:00,0.282,0.158,6,-7.783,1,0.0311,0.438,0.134,0.474,0.248,65.152,1EoThnDm6kQfB2idIfR30n,4
4219,Kesha,TiK ToK,199693,2020-12-12 14:26:00,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,0HPD5WQqrq7wPWR7P7Dw1i,4
4220,Kesha,Honey,121126,2020-12-12 14:28:00,0.754,0.802,9,-6.424,1,0.0551,0.0349,0.0,0.335,0.583,122.026,4Tt6GiWS2V9sQjZjS2xjp2,4
4221,Kesha,We R Who We R,204760,2020-12-12 14:32:00,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,3LUWWox8YYykohBbHUrrxd,4
4222,Kesha,Boots,157990,2020-12-12 14:34:00,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,2uqYupMHANxnwgeiXTZXzd,4
4223,Kesha,Dinosaur,101910,2020-12-12 14:36:00,0.822,0.548,8,-7.741,0,0.276,0.322,0.0,0.198,0.383,133.028,6RyAmkJknlZ8eL0Pm4ZLFS,4
4224,Kesha,Your Love Is My Drug,187133,2020-12-12 14:39:00,0.282,0.158,6,-7.783,1,0.0311,0.438,0.134,0.474,0.248,65.152,1EoThnDm6kQfB2idIfR30n,4
4225,Kesha,Blah Blah Blah (feat. 3OH!3),172053,2020-12-12 14:43:00,0.752,0.836,10,-3.173,1,0.115,0.0843,0.000425,0.424,0.519,120.003,7lWUJpax919G4JdaFEVmCy,4
4226,Kesha,Dancing With Tears In My Eyes,82810,2020-12-12 14:45:00,0.61,0.74,3,-4.893,0,0.032,0.363,5.63e-06,0.0976,0.49,139.965,1lWtt6T1RiLUrUnGCp2Yci,4
4227,Kesha,Cannibal,194253,2020-12-12 14:48:00,0.71,0.68,1,-4.676,1,0.106,0.0078,0.0165,0.0493,0.571,129.971,3JTMWdhcJPiegDSe7SvZS3,4
4228,Kesha,c u next tuesday,29166,2020-12-12 14:49:00,0.732,0.953,11,-4.318,1,0.0553,0.0403,0.0,0.094,0.653,125.952,0zqULZO63Ty1Md9Qo3RNDh,4
4229,Kesha,Take It Off - Billboard Radio Mix,218066,2020-12-12 14:52:00,0.807,0.773,5,-4.101,0,0.0675,0.00652,0.0101,0.474,0.864,124.992,7IEgvGUnWQLFLbuJYiAJAx,4
4230,Kesha,Grow A Pear,93963,2020-12-12 15:00:00,0.863,0.667,0,-3.891,1,0.0508,0.0154,0.000341,0.125,0.892,120.011,2ISUiwj8xXqHeUFcen0AIU,4
4231,Kesha,Cannibal,194253,2020-12-12 15:03:00,0.71,0.68,1,-4.676,1,0.106,0.0078,0.0165,0.0493,0.571,129.971,3JTMWdhcJPiegDSe7SvZS3,4
4232,Kesha,The Harold Song,20983,2020-12-12 15:04:00,0.616,0.59,7,-5.548,1,0.0294,0.0893,0.0,0.0883,0.198,110.022,7ySQMmekH58Y7Vn4InRG7r,4
4233,Kesha,Die Young,211920,2020-12-12 15:08:00,0.808,0.582,11,-6.26,1,0.338,0.827,0.0,0.111,0.675,77.471,6EbVuwU7EnKeF2hdpViXCH,4
4234,Kesha,Dirty Love (feat. Iggy Pop),164306,2020-12-12 15:16:00,0.693,0.914,4,-3.462,0,0.062,0.0545,0.0,0.484,0.597,100.011,5qhRMJY1TQwljFlC6aW8OJ,4
4235,Kesha,"Die Young REMIX (feat. Juicy J, Wiz Khalifa & Becky G)",193706,2020-12-12 15:20:00,0.77,0.692,9,-5.597,1,0.0622,0.0334,2.37e-06,0.0936,0.633,127.995,0jdG1iWjXoflspU3IExAwe,4
4236,Kesha,Dirty Love (feat. Iggy Pop),164306,2020-12-12 15:22:00,0.693,0.914,4,-3.462,0,0.062,0.0545,0.0,0.484,0.597,100.011,5qhRMJY1TQwljFlC6aW8OJ,4
4237,Kesha,Die Young,211920,2020-12-12 15:30:00,0.808,0.582,11,-6.26,1,0.338,0.827,0.0,0.111,0.675,77.471,6EbVuwU7EnKeF2hdpViXCH,4
4238,Kesha,Wonderland,222986,2020-12-12 15:34:00,0.653,0.652,10,-2.942,0,0.0363,0.0115,0.0,0.105,0.65,67.526,1fh4rarBaLB8l5ALt1UvPv,4
4239,Kesha,Love Into the Light,286786,2020-12-12 15:39:00,0.357,0.764,7,-6.566,1,0.0936,0.0347,0.0057,0.222,0.257,157.59,49HwdXe9QfuiEYTFC3WMNq,4
4240,Kesha,Supernatural - Deconstructed Mix,267053,2020-12-12 15:43:00,0.521,0.586,8,-4.887,0,0.0399,0.256,0.0,0.312,0.187,126.673,6oIbm8rhKRg214ze5EeR0T,4
4241,Kesha,Out Alive,211400,2020-12-12 15:59:00,0.493,0.896,7,-4.569,0,0.0365,0.000319,0.0,0.0869,0.0791,117.964,6hHpXo2XMMKR5lIfa19aLM,4
4242,Kesha,Wherever You Are,238413,2020-12-12 16:03:00,0.545,0.632,3,-5.865,1,0.0319,0.323,0.0,0.145,0.297,127.014,4s5kizLw0McJRd4rBG06B4,4
4243,Kesha,Old Flames Can't Hold a Candle to You - Deconstructed Mix,120546,2020-12-12 16:05:00,0.591,0.342,0,-9.052,1,0.0302,0.826,2.71e-05,0.104,0.136,127.874,2HsiLLmcUkFx8fSa3moFQe,3
4244,Kesha,Cannibal,194253,2020-12-12 16:08:00,0.71,0.68,1,-4.676,1,0.106,0.0078,0.0165,0.0493,0.571,129.971,3JTMWdhcJPiegDSe7SvZS3,4
4245,Kesha,Sleazy,69236,2020-12-12 16:09:00,0.869,0.298,2,-12.076,1,0.386,0.2,0.0,0.0753,0.178,77.47,5cx7vkF8BQ0iOsVpfvZbnz,4
4246,Kesha,TiK ToK,199693,2020-12-12 16:12:00,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,0HPD5WQqrq7wPWR7P7Dw1i,4
4247,Kesha,Backstabber,186840,2020-12-12 16:17:00,0.6,0.939,7,-1.794,1,0.19,0.0666,6.18e-06,0.34,0.833,159.941,4GRFzKI7jTZ3kbMfouc7bn,4
4248,Kesha,Animal,237360,2020-12-12 16:21:00,0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,56sk7jBpZV0CD31G9hEU3b,4
