,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
58,Laxed - Siren Beat,2020-05-29 17:14,Jawsh 685,Laxed - Siren Beat,2577,2020-05-29 17:14:00,0.736,0.62,0,-8.481,0,0.11,0.0577,0.692,0.318,0.959,150.026,audio_features,3BJiF37kmX4HCfYSO7qBnQ,spotify:track:3BJiF37kmX4HCfYSO7qBnQ,https://api.spotify.com/v1/tracks/3BJiF37kmX4HCfYSO7qBnQ,https://api.spotify.com/v1/audio-analysis/3BJiF37kmX4HCfYSO7qBnQ,201990,4
59,The Reason Why,2020-05-29 17:20,JP Cooper,The Reason Why,50915,2020-05-29 17:20:00,0.453,0.599,2,-5.667,1,0.0257,0.259,0.196,0.132,0.202,138.036,audio_features,4OTwltj2jymfgKOQBnCRw6,spotify:track:4OTwltj2jymfgKOQBnCRw6,https://api.spotify.com/v1/tracks/4OTwltj2jymfgKOQBnCRw6,https://api.spotify.com/v1/audio-analysis/4OTwltj2jymfgKOQBnCRw6,290465,4
60,The Reason Why,2020-05-30 06:45,JP Cooper,The Reason Why,141202,2020-05-30 06:45:00,0.453,0.599,2,-5.667,1,0.0257,0.259,0.196,0.132,0.202,138.036,audio_features,4OTwltj2jymfgKOQBnCRw6,spotify:track:4OTwltj2jymfgKOQBnCRw6,https://api.spotify.com/v1/tracks/4OTwltj2jymfgKOQBnCRw6,https://api.spotify.com/v1/audio-analysis/4OTwltj2jymfgKOQBnCRw6,290465,4
61,MAMACITA,2020-05-30 06:51,Black Eyed Peas,MAMACITA,52197,2020-05-30 06:51:00,0.552,0.722,4,-3.753,0,0.0848,0.0147,0.000104,0.11,0.384,168.095,audio_features,4cQAhjxynTUlhVUJN5yhUb,spotify:track:4cQAhjxynTUlhVUJN5yhUb,https://api.spotify.com/v1/tracks/4cQAhjxynTUlhVUJN5yhUb,https://api.spotify.com/v1/audio-analysis/4cQAhjxynTUlhVUJN5yhUb,202931,4
62,Stupid Love,2020-05-30 06:52,Jason Derulo,Stupid Love,22073,2020-05-30 06:52:00,0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987,audio_features,7yBbV2k2S2uhaQc24NF2xt,spotify:track:7yBbV2k2S2uhaQc24NF2xt,https://api.spotify.com/v1/tracks/7yBbV2k2S2uhaQc24NF2xt,https://api.spotify.com/v1/audio-analysis/7yBbV2k2S2uhaQc24NF2xt,193533,4
63,Savage Love,2020-05-30 06:52,Joshua Moriarty,Savage Love,15714,2020-05-30 06:52:00,0.795,0.48,3,-8.556,1,0.0688,0.243,0.0,0.271,0.723,149.919,audio_features,5T490vvoFNU6psep0NPmxs,spotify:track:5T490vvoFNU6psep0NPmxs,https://api.spotify.com/v1/tracks/5T490vvoFNU6psep0NPmxs,https://api.spotify.com/v1/audio-analysis/5T490vvoFNU6psep0NPmxs,171375,4
64,Sugar (feat. Francesco Yates),2020-05-30 06:56,Robin Schulz,Sugar (feat. Francesco Yates),219043,2020-05-30 06:56:00,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,audio_features,5tf1VVWniHgryyumXyJM7w,spotify:track:5tf1VVWniHgryyumXyJM7w,https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w,https://api.spotify.com/v1/audio-analysis/5tf1VVWniHgryyumXyJM7w,219043,4
65,Wolf,2020-05-30 06:58,Tungevaag,Wolf,133850,2020-05-30 06:58:00,0.445,0.907,11,-3.894,0,0.0773,0.00161,0.0,0.403,0.71,165.069,audio_features,4WXFDVe299Po8ih6Np54n2,spotify:track:4WXFDVe299Po8ih6Np54n2,https://api.spotify.com/v1/tracks/4WXFDVe299Po8ih6Np54n2,https://api.spotify.com/v1/audio-analysis/4WXFDVe299Po8ih6Np54n2,187880,4
66,The Middle,2020-05-30 07:04,Zedd,The Middle,182918,2020-05-30 07:04:00,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,audio_features,6GG73Jik4jUlQCkKg9JuGO,spotify:track:6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/tracks/6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/audio-analysis/6GG73Jik4jUlQCkKg9JuGO,165853,4
67,Make Me Yours,2020-05-30 07:07,Borgeous,Make Me Yours,195239,2020-05-30 07:07:00,0.715,0.491,3,-8.126,1,0.0322,0.48,1.19e-05,0.124,0.875,107.941,audio_features,2u0TWxcEOhIwSzyIAwxdIs,spotify:track:2u0TWxcEOhIwSzyIAwxdIs,https://api.spotify.com/v1/tracks/2u0TWxcEOhIwSzyIAwxdIs,https://api.spotify.com/v1/audio-analysis/2u0TWxcEOhIwSzyIAwxdIs,195293,4
68,All Night,2020-05-30 07:11,The Vamps,All Night,197640,2020-05-30 07:11:00,0.538,0.804,8,-5.194,1,0.0358,0.0041,0.0,0.33,0.507,144.992,audio_features,0dXNQ8dckG4eYfEtq9zcva,spotify:track:0dXNQ8dckG4eYfEtq9zcva,https://api.spotify.com/v1/tracks/0dXNQ8dckG4eYfEtq9zcva,https://api.spotify.com/v1/audio-analysis/0dXNQ8dckG4eYfEtq9zcva,197640,4
69,More Than You Know,2020-05-30 07:14,Axwell /\ Ingrosso,More Than You Know,44890,2020-05-30 07:14:00,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,audio_features,6h5PAsRni4IRlxWr6uDPTP,spotify:track:6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP,203000,4
70,All Night - Acoustic,2020-05-30 07:14,The Vamps,All Night - Acoustic,833,2020-05-30 07:14:00,0.55,0.62,5,-5.348,1,0.037,0.0601,0.0,0.205,0.42,152.034,audio_features,2Hi2tWANUXtd1URtLYgwne,spotify:track:2Hi2tWANUXtd1URtLYgwne,https://api.spotify.com/v1/tracks/2Hi2tWANUXtd1URtLYgwne,https://api.spotify.com/v1/audio-analysis/2Hi2tWANUXtd1URtLYgwne,183963,4
71,All We Know,2020-05-30 07:14,The Chainsmokers,All We Know,404,2020-05-30 07:14:00,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,audio_features,2rizacJSyD9S1IQUxUxnsK,spotify:track:2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/tracks/2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/audio-analysis/2rizacJSyD9S1IQUxUxnsK,194080,4
72,Fire In My Soul,2020-05-30 07:14,Oliver Heldens,Fire In My Soul,175253,2020-05-30 07:14:00,0.666,0.863,9,-3.313,0,0.0712,0.28,0.0,0.158,0.841,116.505,audio_features,0dKDwt7DP0uH4XyGaVMtVP,spotify:track:0dKDwt7DP0uH4XyGaVMtVP,https://api.spotify.com/v1/tracks/0dKDwt7DP0uH4XyGaVMtVP,https://api.spotify.com/v1/audio-analysis/0dKDwt7DP0uH4XyGaVMtVP,213973,4
73,Perfect Strangers - Acoustic,2020-05-30 07:18,Jonas Blue,Perfect Strangers - Acoustic,191206,2020-05-30 07:18:00,0.607,0.669,0,-4.443,1,0.0384,0.752,0.0,0.105,0.578,115.682,audio_features,1UToeULiroxGaVUHyAb7J2,spotify:track:1UToeULiroxGaVUHyAb7J2,https://api.spotify.com/v1/tracks/1UToeULiroxGaVUHyAb7J2,https://api.spotify.com/v1/audio-analysis/1UToeULiroxGaVUHyAb7J2,191206,4
74,Dancing On My Own - Acoustic,2020-05-30 07:19,Calum Scott,Dancing On My Own - Acoustic,94019,2020-05-30 07:19:00,0.528,0.0784,1,-11.402,1,0.0413,0.954,1.54e-06,0.151,0.418,117.964,audio_features,7tOAtB2F50KXEkw86frba6,spotify:track:7tOAtB2F50KXEkw86frba6,https://api.spotify.com/v1/tracks/7tOAtB2F50KXEkw86frba6,https://api.spotify.com/v1/audio-analysis/7tOAtB2F50KXEkw86frba6,253482,4
75,Show Me Love - EDX Remix / Radio Edit,2020-05-30 07:22,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,180336,2020-05-30 07:22:00,0.836,0.665,0,-5.779,1,0.0745,0.308,0.000925,0.0714,0.677,120.997,audio_features,4bAmAVdks2Y84VNVVLXFwN,spotify:track:4bAmAVdks2Y84VNVVLXFwN,https://api.spotify.com/v1/tracks/4bAmAVdks2Y84VNVVLXFwN,https://api.spotify.com/v1/audio-analysis/4bAmAVdks2Y84VNVVLXFwN,180336,4
76,Getaway,2020-05-30 07:33,Tritonal,Getaway,3598,2020-05-30 07:33:00,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,audio_features,0VE4kBnHJUgtMf0dy6DRmW,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/tracks/0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/audio-analysis/0VE4kBnHJUgtMf0dy6DRmW,233627,4
77,Getaway,2020-05-30 08:20,Tritonal,Getaway,116172,2020-05-30 08:20:00,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,audio_features,0VE4kBnHJUgtMf0dy6DRmW,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/tracks/0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/audio-analysis/0VE4kBnHJUgtMf0dy6DRmW,233627,4
78,Call You Mine,2020-05-30 13:48,The Chainsmokers,Call You Mine,5610,2020-05-30 13:48:00,0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01,audio_features,2oejEp50ZzPuQTQ6v54Evp,spotify:track:2oejEp50ZzPuQTQ6v54Evp,https://api.spotify.com/v1/tracks/2oejEp50ZzPuQTQ6v54Evp,https://api.spotify.com/v1/audio-analysis/2oejEp50ZzPuQTQ6v54Evp,217640,4
79,Sorry,2020-05-30 13:48,Joel Corry,Sorry,1186,2020-05-30 13:48:00,0.655,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.409,99.947,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
80,Roses,2020-05-30 13:51,The Chainsmokers,Roses,226738,2020-05-30 13:51:00,0.613,0.6,8,-7.097,1,0.154,0.166,0.0,0.117,0.532,147.059,audio_features,5YAP8zpqj1eIX88makBjDe,spotify:track:5YAP8zpqj1eIX88makBjDe,https://api.spotify.com/v1/tracks/5YAP8zpqj1eIX88makBjDe,https://api.spotify.com/v1/audio-analysis/5YAP8zpqj1eIX88makBjDe,223543,4
81,I Luv U (with R3HAB) - R3HAB VIP Remix,2020-05-30 13:54,Sofia Carson,I Luv U (with R3HAB) - R3HAB VIP Remix,173034,2020-05-30 13:54:00,0.583,0.754,1,-7.216,1,0.178,0.148,8.24e-05,0.268,0.593,116.622,audio_features,3wgHRiN7KQHoKGlUpEbXH2,spotify:track:3wgHRiN7KQHoKGlUpEbXH2,https://api.spotify.com/v1/tracks/3wgHRiN7KQHoKGlUpEbXH2,https://api.spotify.com/v1/audio-analysis/3wgHRiN7KQHoKGlUpEbXH2,173034,4
82,I Love My Friends,2020-05-30 13:57,Steve Aoki,I Love My Friends,185624,2020-05-30 13:57:00,0.758,0.866,9,-3.045,1,0.0681,0.0371,1.87e-05,0.178,0.506,128.011,audio_features,50lvjbLuOT0pXW8JFLXGqd,spotify:track:50lvjbLuOT0pXW8JFLXGqd,https://api.spotify.com/v1/tracks/50lvjbLuOT0pXW8JFLXGqd,https://api.spotify.com/v1/audio-analysis/50lvjbLuOT0pXW8JFLXGqd,185625,4
83,Need U,2020-05-30 14:02,DVBBS,Need U,219520,2020-05-30 14:02:00,0.718,0.596,11,-8.195,0,0.053,0.073,0.0,0.0796,0.475,87.977,audio_features,5FkBoG7xkb0pPkaO8rS5td,spotify:track:5FkBoG7xkb0pPkaO8rS5td,https://api.spotify.com/v1/tracks/5FkBoG7xkb0pPkaO8rS5td,https://api.spotify.com/v1/audio-analysis/5FkBoG7xkb0pPkaO8rS5td,173066,4
84,Slow Dance (feat. Ava Max) - Sam Feldt Remix,2020-05-30 14:03,AJ Mitchell,Slow Dance (feat. Ava Max) - Sam Feldt Remix,30002,2020-05-30 14:03:00,0.732,0.85,1,-5.999,1,0.0444,0.114,2.02e-06,0.0388,0.372,124.024,audio_features,2wenGTypSYHXl1sN1pNC7X,spotify:track:2wenGTypSYHXl1sN1pNC7X,https://api.spotify.com/v1/tracks/2wenGTypSYHXl1sN1pNC7X,https://api.spotify.com/v1/audio-analysis/2wenGTypSYHXl1sN1pNC7X,193548,4
85,Trumpets,2020-05-31 06:24,Jason Derulo,Trumpets,217306,2020-05-31 06:24:00,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,audio_features,5KONnBIQ9LqCxyeSPin26k,spotify:track:5KONnBIQ9LqCxyeSPin26k,https://api.spotify.com/v1/tracks/5KONnBIQ9LqCxyeSPin26k,https://api.spotify.com/v1/audio-analysis/5KONnBIQ9LqCxyeSPin26k,217419,4
86,Goodbye (feat. Nicki Minaj & Willy William),2020-05-31 06:27,Jason Derulo,Goodbye (feat. Nicki Minaj & Willy William),195419,2020-05-31 06:27:00,0.643,0.904,0,-3.694,1,0.0739,0.0776,0.0,0.189,0.481,103.028,audio_features,5Xn4IyTtW6FUGIUyWjbUHG,spotify:track:5Xn4IyTtW6FUGIUyWjbUHG,https://api.spotify.com/v1/tracks/5Xn4IyTtW6FUGIUyWjbUHG,https://api.spotify.com/v1/audio-analysis/5Xn4IyTtW6FUGIUyWjbUHG,195419,4
87,Mamacita (feat. Farruko),2020-05-31 06:30,Jason Derulo,Mamacita (feat. Farruko),204064,2020-05-31 06:30:00,0.593,0.787,11,-3.67,1,0.34,0.303,0.0,0.0917,0.495,191.772,audio_features,7iwhbx1YQcQ675DTj6AmAb,spotify:track:7iwhbx1YQcQ675DTj6AmAb,https://api.spotify.com/v1/tracks/7iwhbx1YQcQ675DTj6AmAb,https://api.spotify.com/v1/audio-analysis/7iwhbx1YQcQ675DTj6AmAb,204064,4
88,Talk with Your Body,2020-05-31 06:33,Jason Derulo,Talk with Your Body,188750,2020-05-31 06:33:00,0.793,0.76,0,-3.704,0,0.124,0.112,0.0,0.267,0.819,102.989,audio_features,7yPcAO4F6ozQi6lTi3n3Ai,spotify:track:7yPcAO4F6ozQi6lTi3n3Ai,https://api.spotify.com/v1/tracks/7yPcAO4F6ozQi6lTi3n3Ai,https://api.spotify.com/v1/audio-analysis/7yPcAO4F6ozQi6lTi3n3Ai,188750,4
89,Bubblegum (feat. Tyga),2020-05-31 06:37,Jason Derulo,Bubblegum (feat. Tyga),205971,2020-05-31 06:37:00,0.856,0.633,11,-6.429,0,0.34,0.0718,0.0,0.112,0.77,109.011,audio_features,2G76iRK1fzO5MiDvcTYkET,spotify:track:2G76iRK1fzO5MiDvcTYkET,https://api.spotify.com/v1/tracks/2G76iRK1fzO5MiDvcTYkET,https://api.spotify.com/v1/audio-analysis/2G76iRK1fzO5MiDvcTYkET,205972,4
90,Talk Dirty (feat. 2 Chainz),2020-05-31 06:40,Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,2020-05-31 06:40:00,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,audio_features,6g6A7qNhTfUgOSH7ROOxTD,spotify:track:6g6A7qNhTfUgOSH7ROOxTD,https://api.spotify.com/v1/tracks/6g6A7qNhTfUgOSH7ROOxTD,https://api.spotify.com/v1/audio-analysis/6g6A7qNhTfUgOSH7ROOxTD,177685,4
91,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2020-05-31 06:52,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),119087,2020-05-31 06:52:00,0.689,0.789,1,-4.901,1,0.122,0.154,0.0,0.203,0.745,98.043,audio_features,6kex4EBAj0WHXDKZMEJaaF,spotify:track:6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,216409,4
92,Want to Want Me,2020-05-31 14:14,Jason Derulo,Want to Want Me,207719,2020-05-31 14:14:00,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,audio_features,7oGZAicScQt96OAW4AruYy,spotify:track:7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/audio-analysis/7oGZAicScQt96OAW4AruYy,207719,4
93,Tip Toe (feat. French Montana),2020-05-31 14:18,Jason Derulo,Tip Toe (feat. French Montana),187521,2020-05-31 14:18:00,0.847,0.702,10,-5.151,0,0.0596,0.0246,0.0,0.0678,0.647,98.008,audio_features,0TY3jVGwGDwDabLyQLVRQQ,spotify:track:0TY3jVGwGDwDabLyQLVRQQ,https://api.spotify.com/v1/tracks/0TY3jVGwGDwDabLyQLVRQQ,https://api.spotify.com/v1/audio-analysis/0TY3jVGwGDwDabLyQLVRQQ,187521,4
94,Let’s SHUT UP & DANCE,2020-05-31 14:22,LAY,Let’s SHUT UP & DANCE,208260,2020-05-31 14:22:00,0.765,0.893,6,-2.891,0,0.209,0.042,0.000271,0.0331,0.715,110.051,audio_features,05fVrhFBjfElZiDfHDRxhF,spotify:track:05fVrhFBjfElZiDfHDRxhF,https://api.spotify.com/v1/tracks/05fVrhFBjfElZiDfHDRxhF,https://api.spotify.com/v1/audio-analysis/05fVrhFBjfElZiDfHDRxhF,208261,4
95,If It Ain't Love,2020-05-31 14:25,Jason Derulo,If It Ain't Love,203105,2020-05-31 14:25:00,0.503,0.843,10,-4.991,0,0.316,0.0487,0.0,0.344,0.778,128.63,audio_features,5YHR8wBR5jXfGtP766NiAT,spotify:track:5YHR8wBR5jXfGtP766NiAT,https://api.spotify.com/v1/tracks/5YHR8wBR5jXfGtP766NiAT,https://api.spotify.com/v1/audio-analysis/5YHR8wBR5jXfGtP766NiAT,203105,4
96,It Girl,2020-05-31 14:29,Jason Derulo,It Girl,192200,2020-05-31 14:29:00,0.97,0.707,1,-5.497,1,0.259,0.00807,0.0,0.314,0.408,124.974,audio_features,5a8z2vyIDKMh5qcRG6w9wu,spotify:track:5a8z2vyIDKMh5qcRG6w9wu,https://api.spotify.com/v1/tracks/5a8z2vyIDKMh5qcRG6w9wu,https://api.spotify.com/v1/audio-analysis/5a8z2vyIDKMh5qcRG6w9wu,161760,4
97,Million Ways,2020-05-31 14:32,HRVY,Million Ways,169887,2020-05-31 14:32:00,0.645,0.803,6,-4.819,1,0.034,0.0312,0.0,0.13,0.471,106.03,audio_features,3wuR0YSNdT9rgWfFi1lctv,spotify:track:3wuR0YSNdT9rgWfFi1lctv,https://api.spotify.com/v1/tracks/3wuR0YSNdT9rgWfFi1lctv,https://api.spotify.com/v1/audio-analysis/3wuR0YSNdT9rgWfFi1lctv,169887,4
98,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2020-05-31 14:34,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",129844,2020-05-31 14:34:00,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,audio_features,5Gu0PDLN4YJeW75PpBSg9p,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,174800,4
99,Sugar (feat. Francesco Yates),2020-05-31 14:38,Robin Schulz,Sugar (feat. Francesco Yates),219043,2020-05-31 14:38:00,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,audio_features,5tf1VVWniHgryyumXyJM7w,spotify:track:5tf1VVWniHgryyumXyJM7w,https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w,https://api.spotify.com/v1/audio-analysis/5tf1VVWniHgryyumXyJM7w,219043,4
100,Cheerleader - Felix Jaehn Remix Radio Edit,2020-05-31 14:41,OMI,Cheerleader - Felix Jaehn Remix Radio Edit,180565,2020-05-31 14:41:00,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,audio_features,023OVLNzXhX0j7CxswUt6D,spotify:track:023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,180560,4
101,Let Me Hold You (Turn Me On),2020-05-31 14:44,Cheat Codes,Let Me Hold You (Turn Me On),162425,2020-05-31 14:44:00,0.681,0.774,1,-3.167,0,0.0787,0.0992,0.0,0.35,0.267,102.924,audio_features,3aLWuWKHaTV4Ok7LKvXRYn,spotify:track:3aLWuWKHaTV4Ok7LKvXRYn,https://api.spotify.com/v1/tracks/3aLWuWKHaTV4Ok7LKvXRYn,https://api.spotify.com/v1/audio-analysis/3aLWuWKHaTV4Ok7LKvXRYn,162425,4
102,More Than You Know,2020-05-31 14:47,Axwell /\ Ingrosso,More Than You Know,203000,2020-05-31 14:47:00,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,audio_features,6h5PAsRni4IRlxWr6uDPTP,spotify:track:6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP,203000,4
103,Catch & Release - Deepend Remix,2020-05-31 14:50,Matt Simons,Catch & Release - Deepend Remix,155726,2020-05-31 14:50:00,0.838,0.536,1,-8.645,0,0.0478,0.555,0.000376,0.111,0.107,104.988,audio_features,11BAVEGi1ivJ6JWLqKUNrZ,spotify:track:11BAVEGi1ivJ6JWLqKUNrZ,https://api.spotify.com/v1/tracks/11BAVEGi1ivJ6JWLqKUNrZ,https://api.spotify.com/v1/audio-analysis/11BAVEGi1ivJ6JWLqKUNrZ,195173,4
104,Perfect,2020-05-31 14:54,One Direction,Perfect,230333,2020-05-31 14:54:00,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3
105,Masterpiece,2020-05-31 14:57,OMI,Masterpiece,180875,2020-05-31 14:57:00,0.324,0.863,10,-3.716,0,0.123,0.000109,0.0,0.311,0.394,177.985,audio_features,3c9kVsKF68xMzlS0NikVn3,spotify:track:3c9kVsKF68xMzlS0NikVn3,https://api.spotify.com/v1/tracks/3c9kVsKF68xMzlS0NikVn3,https://api.spotify.com/v1/audio-analysis/3c9kVsKF68xMzlS0NikVn3,206648,4
106,Hula Hoop,2020-05-31 15:00,OMI,Hula Hoop,205474,2020-05-31 15:00:00,0.671,0.843,10,-4.509,0,0.0385,0.0277,0.0,0.295,0.567,121.973,audio_features,07AiWpzE3B8aAuFAIfrlQ7,spotify:track:07AiWpzE3B8aAuFAIfrlQ7,https://api.spotify.com/v1/tracks/07AiWpzE3B8aAuFAIfrlQ7,https://api.spotify.com/v1/audio-analysis/07AiWpzE3B8aAuFAIfrlQ7,205467,4
107,Cheerleader,2020-05-31 15:03,OMI,Cheerleader,154208,2020-05-31 15:03:00,0.864,0.719,4,-5.047,1,0.031,0.199,0.0,0.182,0.943,100.008,audio_features,1u2hPlWD5rlCzDa0X6zHaf,spotify:track:1u2hPlWD5rlCzDa0X6zHaf,https://api.spotify.com/v1/tracks/1u2hPlWD5rlCzDa0X6zHaf,https://api.spotify.com/v1/audio-analysis/1u2hPlWD5rlCzDa0X6zHaf,174733,4
108,Haaye Oye (feat. Ash King),2020-05-31 15:06,QARAN,Haaye Oye (feat. Ash King),200029,2020-05-31 15:06:00,0.633,0.727,11,-4.104,0,0.0383,0.173,0.0,0.153,0.543,123.959,audio_features,0oukMLKedsqQ3ltnI2daRO,spotify:track:0oukMLKedsqQ3ltnI2daRO,https://api.spotify.com/v1/tracks/0oukMLKedsqQ3ltnI2daRO,https://api.spotify.com/v1/audio-analysis/0oukMLKedsqQ3ltnI2daRO,200029,4
109,The Reason Why,2020-05-31 15:10,JP Cooper,The Reason Why,186080,2020-05-31 15:10:00,0.453,0.599,2,-5.667,1,0.0257,0.259,0.196,0.132,0.202,138.036,audio_features,4OTwltj2jymfgKOQBnCRw6,spotify:track:4OTwltj2jymfgKOQBnCRw6,https://api.spotify.com/v1/tracks/4OTwltj2jymfgKOQBnCRw6,https://api.spotify.com/v1/audio-analysis/4OTwltj2jymfgKOQBnCRw6,290465,4
110,Big Plans,2020-05-31 15:13,Why Don't We,Big Plans,179929,2020-05-31 15:13:00,0.693,0.604,11,-5.279,1,0.0427,0.0668,0.0,0.114,0.651,75.014,audio_features,448hSkxDU1sUQQauBWZVcC,spotify:track:448hSkxDU1sUQQauBWZVcC,https://api.spotify.com/v1/tracks/448hSkxDU1sUQQauBWZVcC,https://api.spotify.com/v1/audio-analysis/448hSkxDU1sUQQauBWZVcC,179930,4
111,Only Want You (Martin Jensen Remix),2020-05-31 15:16,Rita Ora,Only Want You (Martin Jensen Remix),173173,2020-05-31 15:16:00,0.37,0.675,9,-6.167,1,0.103,0.562,0.0,0.247,0.437,76.087,audio_features,5dC3Cv6uGfyr16zJtr6n1n,spotify:track:5dC3Cv6uGfyr16zJtr6n1n,https://api.spotify.com/v1/tracks/5dC3Cv6uGfyr16zJtr6n1n,https://api.spotify.com/v1/audio-analysis/5dC3Cv6uGfyr16zJtr6n1n,173173,4
112,Younger,2020-05-31 15:19,Jonas Blue,Younger,194720,2020-05-31 15:19:00,0.661,0.562,0,-8.114,1,0.0344,0.07,1.71e-06,0.132,0.512,111.03,audio_features,3BprrMTQ3IlFvHW8oFTTQ1,spotify:track:3BprrMTQ3IlFvHW8oFTTQ1,https://api.spotify.com/v1/tracks/3BprrMTQ3IlFvHW8oFTTQ1,https://api.spotify.com/v1/audio-analysis/3BprrMTQ3IlFvHW8oFTTQ1,191937,4
113,I Found A Girl,2020-05-31 15:22,The Vamps,I Found A Girl,179440,2020-05-31 15:22:00,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3
114,"Back to Life - from ""Bumblebee""",2020-05-31 15:26,Hailee Steinfeld,"Back to Life - from ""Bumblebee""",233858,2020-05-31 15:26:00,0.638,0.659,10,-6.215,0,0.0627,0.0127,0.0,0.187,0.341,103.029,audio_features,16geeCnXrbiomV1IZ8Kudc,spotify:track:16geeCnXrbiomV1IZ8Kudc,https://api.spotify.com/v1/tracks/16geeCnXrbiomV1IZ8Kudc,https://api.spotify.com/v1/audio-analysis/16geeCnXrbiomV1IZ8Kudc,233858,4
